brand,year,age_years,mileage_km,fuel_type,transmission,body_type,condition,color,num_owners,accident_history,service_records,engine_size_L,horsepower,battery_range_km,battery_health_pct,charging_speed_kw,ev_incentive_2026_usd,is_ev,price_usd
Ford,2022,4,291263,Diesel,Automatic,Sedan,Fair,Blue,1,1,1,3.0,156,,,,0,0,5750.9
Volkswagen,2014,12,281624,Petrol,Automatic,Coupe,Good,Black,5,0,1,2.5,350,,,,0,0,2000.0
Audi,2019,7,223055,Diesel,Automatic,SUV,Good,Silver,3,0,1,3.5,491,,,,0,0,26358.3
Chevrolet,2021,5,171912,Hybrid,Automatic,Sedan,Good,Silver,3,0,1,3.0,92,,,,0,0,2612.48
Toyota,2010,16,350000,Petrol,Automatic,Hatchback,Fair,Green,2,0,0,3.5,370,,,,0,0,2000.0
Toyota,2014,12,183444,Hybrid,Automatic,Sedan,Excellent,Brown,1,0,1,3.0,209,,,,0,0,2000.0
Tesla,2015,11,134347,EV,Automatic,SUV,Good,Green,5,0,1,,594,634.0,87.19448540741284,22.0,0,1,48330.1
Nissan,2012,14,350000,Petrol,Manual,Sedan,Good,Blue,3,0,1,4.0,400,,,,0,0,2000.0
Rivian,2021,5,74324,EV,Automatic,Coupe,Excellent,Red,3,0,0,,950,612.0,91.6567421673102,350.0,5000,1,92620.47
Toyota,2024,2,114960,Diesel,Automatic,Sedan,Good,Red,4,0,0,5.0,175,,,,0,0,6627.42
Chevrolet,2016,10,121816,EV,Automatic,Hatchback,Fair,White,1,1,0,,989,363.0,83.07242025399083,250.0,7500,1,28062.52
Lucid,2023,3,51204,EV,Automatic,Truck,Excellent,Blue,4,1,1,,536,429.0,92.2243694990319,350.0,3500,1,81068.57
Mercedes,2015,11,110534,Petrol,Automatic,Sedan,Good,Silver,2,0,1,1.5,516,,,,0,0,45937.42
Nissan,2013,13,339761,Petrol,Automatic,Truck,Good,Black,2,1,1,2.0,189,,,,0,0,2000.0
Honda,2012,14,258602,Diesel,Automatic,Sedan,Excellent,Silver,5,1,0,4.0,93,,,,0,0,2000.0
Lucid,2014,12,207952,EV,Automatic,Truck,Fair,Gray,4,1,0,,489,387.0,85.9851613391243,50.0,7500,1,72093.28
Volkswagen,2012,14,350000,Petrol,Automatic,Coupe,Good,Green,1,0,0,1.8,221,,,,0,0,2000.0
Polestar,2019,7,116992,EV,Automatic,SUV,Poor,Green,3,1,1,,448,250.0,87.05761607412884,250.0,7500,1,37675.37
Kia,2018,8,85021,Diesel,Automatic,Sedan,Good,Brown,3,0,1,4.0,120,,,,0,0,4141.71
Mercedes,2018,8,268475,Hybrid,CVT,Sedan,Excellent,Red,2,1,1,2.5,397,,,,0,0,20106.92
Lucid,2015,11,146390,EV,Automatic,Sedan,Excellent,Brown,1,1,1,,607,310.0,74.90138287627829,100.0,3500,1,71582.23
Ford,2022,4,259313,Petrol,Automatic,SUV,Good,Silver,1,1,1,4.0,362,,,,0,0,2842.96
BMW,2020,6,166536,Petrol,Automatic,Sedan,Excellent,Silver,3,1,1,1.4,420,,,,0,0,36132.12
Kia,2015,11,307978,Hybrid,Automatic,SUV,Good,Silver,2,1,1,3.5,119,,,,0,0,2000.0
Volkswagen,2021,5,116047,EV,Automatic,Sedan,Good,Green,3,0,1,,440,389.0,92.54672202665395,350.0,3500,1,28149.51
Lucid,2023,3,54745,EV,Automatic,Sedan,Excellent,Blue,4,0,1,,668,588.0,96.64680035463235,250.0,0,1,87022.67
Ford,2013,13,121948,Petrol,Automatic,Van,Good,White,1,0,0,1.6,266,,,,0,0,2000.0
Volkswagen,2013,13,255398,Petrol,Manual,Sedan,Good,Green,2,0,1,3.0,256,,,,0,0,2000.0
Kia,2011,15,350000,Petrol,Automatic,SUV,Fair,Silver,1,0,0,1.5,270,,,,0,0,2000.0
Toyota,2019,7,173450,Petrol,Manual,SUV,Poor,Silver,2,1,1,1.8,90,,,,0,0,2000.0
Mercedes,2013,13,341135,Petrol,Automatic,SUV,Good,Silver,1,0,0,1.4,330,,,,0,0,2000.0
Ford,2017,9,344978,Petrol,CVT,Coupe,Fair,Silver,1,0,1,1.8,329,,,,0,0,2000.0
BMW,2022,4,86552,EV,Automatic,Sedan,Good,Green,2,0,1,,715,362.0,94.32888218986835,250.0,5000,1,65526.82
Subaru,2019,7,147326,Petrol,CVT,Hatchback,Excellent,Silver,3,1,1,1.5,469,,,,0,0,13138.92
Hyundai,2011,15,185098,EV,Automatic,Truck,Poor,Black,1,0,0,,240,436.0,70.24264636674715,350.0,5000,1,2119.85
Kia,2018,8,117970,EV,Automatic,Truck,Good,Red,3,0,0,,845,243.0,83.24549514862274,50.0,7500,1,24053.56
Subaru,2023,3,88479,Diesel,CVT,Convertible,Excellent,Blue,2,1,0,1.4,376,,,,0,0,22705.18
Mercedes,2010,16,191578,EV,Automatic,Hatchback,Poor,Blue,2,0,0,,253,629.0,64.08325144661288,350.0,7500,1,48667.36
Nissan,2022,4,114049,Diesel,CVT,SUV,Good,Silver,2,0,1,4.0,100,,,,0,0,3165.51
Audi,2011,15,264313,Petrol,Automatic,Truck,Good,Red,1,0,1,1.6,428,,,,0,0,4631.12
Nissan,2024,2,270170,Diesel,Manual,Coupe,Poor,Brown,5,0,1,2.0,410,,,,0,0,2000.0
Honda,2025,1,21954,Hybrid,Manual,Sedan,Good,Green,1,0,1,2.5,392,,,,0,0,24963.13
Polestar,2011,15,201891,EV,Automatic,Truck,Good,Black,1,0,1,,998,252.0,78.1769083265571,100.0,5000,1,38755.28
Ford,2020,6,115915,Petrol,CVT,SUV,Excellent,Gray,4,0,1,2.5,468,,,,0,0,6147.95
BMW,2022,4,202027,Hybrid,Automatic,Sedan,Fair,Gray,1,0,1,1.5,491,,,,0,0,16596.94
Volkswagen,2024,2,177979,Diesel,Manual,Convertible,Good,Black,1,0,1,3.5,193,,,,0,0,19996.43
Audi,2023,3,164701,Hybrid,Manual,Coupe,Good,Green,4,1,1,2.0,538,,,,0,0,28750.04
Hyundai,2015,11,350000,Hybrid,Automatic,Coupe,Excellent,Red,1,0,0,1.6,330,,,,0,0,2000.0
Tesla,2024,2,88275,EV,Automatic,SUV,Good,Gray,4,0,1,,413,493.0,95.76272796420162,22.0,0,1,92415.04
Volkswagen,2023,3,91744,Diesel,Automatic,Sedan,Poor,Brown,2,1,1,1.8,442,,,,0,0,11863.79
Ford,2025,1,138960,Petrol,Automatic,Hatchback,Good,Blue,2,0,0,4.0,405,,,,0,0,4617.84
Toyota,2016,10,323629,Hybrid,Automatic,Truck,Excellent,Green,1,0,1,1.0,490,,,,0,0,2000.0
BMW,2022,4,142034,Hybrid,Automatic,Sedan,Good,Gray,2,0,1,1.6,429,,,,0,0,32629.48
Tesla,2024,2,42320,EV,Automatic,Sedan,Good,Red,1,0,0,,429,465.0,97.58868302189325,50.0,5000,1,58877.74
Honda,2024,2,182275,Petrol,Automatic,Coupe,Good,Silver,1,0,1,2.0,127,,,,0,0,11776.39
Mercedes,2012,14,342482,Hybrid,Manual,Sedan,Excellent,Red,2,0,1,3.5,546,,,,0,0,57291.61
Audi,2020,6,84215,Hybrid,Automatic,Sedan,Poor,Brown,4,0,1,1.5,541,,,,0,0,16902.78
Toyota,2018,8,95080,Hybrid,Automatic,Sedan,Good,Green,3,0,1,1.8,137,,,,0,0,10961.08
Chevrolet,2014,12,214138,Petrol,Automatic,Coupe,Good,White,2,0,1,1.4,216,,,,0,0,2000.0
Rivian,2014,12,126464,EV,Automatic,Truck,Excellent,Brown,4,0,1,,333,483.0,84.21584051009197,350.0,7500,1,38973.08
Honda,2020,6,173134,Diesel,CVT,SUV,Good,Black,4,0,1,3.0,380,,,,0,0,2000.0
Hyundai,2021,5,74331,Hybrid,Automatic,Sedan,Good,White,3,0,0,4.0,235,,,,0,0,12245.3
Hyundai,2013,13,182887,Hybrid,Automatic,Truck,Poor,Red,3,0,1,1.6,235,,,,0,0,2000.0
Audi,2018,8,110843,EV,Automatic,Truck,Good,Green,1,0,0,,709,268.0,89.79481445164372,350.0,3500,1,39599.44
Kia,2017,9,206087,Hybrid,Automatic,Sedan,Poor,Black,2,0,0,3.0,488,,,,0,0,2000.0
Audi,2021,5,58811,EV,Automatic,SUV,Good,Black,2,1,0,,363,376.0,85.88648497451149,22.0,7500,1,37008.04
Tesla,2013,13,134738,EV,Automatic,Sedan,Excellent,Black,3,0,1,,330,572.0,63.79604286903765,350.0,0,1,26107.85
Toyota,2013,13,350000,Petrol,Automatic,SUV,Excellent,Green,5,0,1,1.4,397,,,,0,0,2000.0
Kia,2025,1,21443,Petrol,Automatic,Sedan,Good,Red,1,1,0,3.5,275,,,,0,0,5685.73
Hyundai,2011,15,313837,Diesel,Automatic,SUV,Poor,Blue,2,0,0,1.4,274,,,,0,0,2000.0
Toyota,2018,8,69196,Hybrid,CVT,Van,Excellent,Brown,4,1,1,1.0,497,,,,0,0,2000.0
Mercedes,2012,14,234275,Petrol,Manual,SUV,Fair,Blue,2,0,1,1.0,484,,,,0,0,35657.57
Subaru,2013,13,350000,Petrol,Automatic,SUV,Excellent,Black,2,1,1,1.5,544,,,,0,0,2000.0
Audi,2023,3,154075,Petrol,Manual,SUV,Good,Silver,3,0,0,4.0,309,,,,0,0,44056.02
Tesla,2016,10,130525,EV,Automatic,Sedan,Good,Gray,3,0,1,,389,598.0,85.19870073480018,150.0,5000,1,45832.07
Rivian,2019,7,116884,EV,Automatic,Convertible,Excellent,Brown,3,0,0,,924,342.0,91.21237203511967,22.0,5000,1,94369.26
Kia,2017,9,270215,Diesel,Automatic,SUV,Excellent,Red,5,0,1,1.5,411,,,,0,0,3094.97
Chevrolet,2017,9,269896,Hybrid,Automatic,Truck,Good,Silver,2,0,1,1.8,296,,,,0,0,2000.0
Volkswagen,2025,1,85580,EV,Automatic,Sedan,Good,Blue,2,1,1,,1087,260.0,98.34514698873613,150.0,3500,1,49168.23
Nissan,2013,13,111972,Petrol,Automatic,Hatchback,Excellent,Red,2,0,1,2.0,481,,,,0,0,2000.0
Tesla,2024,2,72172,EV,Automatic,Hatchback,Good,Red,1,1,0,,777,332.0,97.75201249073632,350.0,3500,1,65295.49
Tesla,2016,10,133613,EV,Automatic,SUV,Fair,Black,3,0,0,,223,581.0,89.05583367008234,100.0,3500,1,26939.01
Mercedes,2019,7,339807,Hybrid,Manual,SUV,Good,Blue,1,1,1,1.5,547,,,,0,0,16796.6
Polestar,2010,16,167267,EV,Automatic,SUV,Fair,Gray,5,0,1,,581,407.0,77.79690805017086,250.0,7500,1,74616.6
Kia,2025,1,35244,EV,Automatic,Sedan,Excellent,White,3,0,0,,693,325.0,97.56288789852485,100.0,7500,1,39816.42
Toyota,2015,11,99791,Petrol,Automatic,SUV,Fair,White,1,0,1,5.0,227,,,,0,0,2000.0
Nissan,2015,11,74527,Hybrid,CVT,Truck,Excellent,Silver,1,1,1,1.0,302,,,,0,0,2000.0
Tesla,2015,11,123994,EV,Automatic,SUV,Fair,Brown,1,0,1,,699,430.0,74.59474392319359,350.0,7500,1,56151.27
Toyota,2025,1,158129,Petrol,Manual,SUV,Excellent,Red,3,1,1,1.0,194,,,,0,0,18089.12
Chevrolet,2021,5,104999,EV,Automatic,Hatchback,Good,Green,3,1,1,,841,465.0,89.8772302827537,150.0,5000,1,27971.23
Audi,2011,15,254420,Hybrid,Manual,SUV,Excellent,Black,2,1,0,1.5,173,,,,0,0,2000.0
Rivian,2017,9,118728,EV,Automatic,Truck,Good,Green,1,1,0,,243,220.0,79.22583342391567,22.0,5000,1,52648.2
Ford,2023,3,72483,Petrol,Automatic,Sedan,Good,Green,2,0,1,1.5,291,,,,0,0,9783.17
Nissan,2024,2,23945,Petrol,CVT,Truck,Poor,Blue,2,0,1,1.5,87,,,,0,0,9167.67
Chevrolet,2025,1,219139,Diesel,Manual,Sedan,Excellent,Silver,5,0,1,1.4,335,,,,0,0,2000.0
Toyota,2024,2,108825,Hybrid,Manual,Sedan,Good,Silver,1,0,1,1.6,548,,,,0,0,9730.38
Subaru,2014,12,255216,Diesel,Automatic,Sedan,Good,Brown,1,1,1,5.0,383,,,,0,0,2000.0
Chevrolet,2025,1,142242,Petrol,Automatic,Truck,Good,Brown,2,0,1,3.0,486,,,,0,0,8555.97
BMW,2014,12,267466,Petrol,Automatic,Truck,Good,Silver,1,1,1,2.0,197,,,,0,0,27921.35
Tesla,2011,15,260985,EV,Automatic,Sedan,Excellent,Gray,1,0,1,,546,222.0,60.0,50.0,5000,1,31952.5
Nissan,2025,1,120899,Hybrid,Automatic,Hatchback,Good,Green,2,0,1,1.8,81,,,,0,0,8980.39
BMW,2013,13,181854,Petrol,Automatic,Coupe,Good,Brown,2,0,0,5.0,153,,,,0,0,14879.5
Ford,2021,5,148751,Diesel,Manual,Sedan,Fair,Brown,2,1,0,4.0,372,,,,0,0,2000.0
Honda,2018,8,290811,Diesel,CVT,Sedan,Fair,Green,3,1,1,5.0,329,,,,0,0,2000.0
BMW,2018,8,137016,Hybrid,Automatic,Truck,Good,Red,4,1,1,3.0,173,,,,0,0,28633.95
Volkswagen,2015,11,142252,EV,Automatic,Hatchback,Good,Green,1,0,1,,263,254.0,75.09506803480615,350.0,5000,1,2000.0
Tesla,2020,6,119576,EV,Automatic,SUV,Fair,Silver,2,0,1,,805,614.0,83.96415794949864,150.0,3500,1,54416.78
Ford,2024,2,113475,Petrol,Manual,Convertible,Poor,Black,4,1,1,5.0,231,,,,0,0,2000.0
Honda,2018,8,119723,Diesel,Automatic,Convertible,Good,Gray,2,0,1,2.5,239,,,,0,0,3595.88
BMW,2013,13,350000,Hybrid,Manual,Sedan,Poor,White,1,0,1,1.8,263,,,,0,0,21261.31
Lucid,2024,2,49276,EV,Automatic,Truck,Poor,White,2,0,1,,649,226.0,96.410714144171,11.0,0,1,84833.2
Mercedes,2020,6,248543,Petrol,CVT,SUV,Excellent,White,3,0,0,2.5,271,,,,0,0,48825.98
Subaru,2010,16,350000,Petrol,Automatic,Sedan,Good,Red,2,0,1,3.5,237,,,,0,0,2000.0
Tesla,2011,15,144012,EV,Automatic,Coupe,Fair,Green,1,1,0,,676,366.0,74.50896674291741,250.0,7500,1,29436.93
Honda,2022,4,195061,Diesel,Automatic,Coupe,Excellent,Green,4,0,1,1.5,198,,,,0,0,11850.45
Rivian,2010,16,175467,EV,Automatic,Sedan,Excellent,Black,1,0,0,,833,470.0,68.84548734925124,22.0,3500,1,49931.06
Tesla,2017,9,166388,EV,Automatic,Sedan,Good,Red,2,1,1,,429,280.0,86.38076750044645,250.0,7500,1,48407.38
Kia,2018,8,338955,Petrol,Automatic,Sedan,Excellent,Black,1,0,1,1.8,262,,,,0,0,2000.0
Subaru,2025,1,138967,Petrol,Automatic,Truck,Excellent,Gray,2,0,1,3.5,466,,,,0,0,29427.15
Toyota,2019,7,285142,Diesel,Automatic,SUV,Good,White,2,1,0,5.0,488,,,,0,0,2000.0
Toyota,2021,5,281687,Petrol,Automatic,Truck,Fair,Brown,2,0,0,1.0,124,,,,0,0,3026.94
Kia,2015,11,285604,Petrol,Automatic,Truck,Excellent,Gray,1,1,1,3.5,269,,,,0,0,2000.0
Ford,2011,15,254457,Petrol,Automatic,SUV,Good,White,2,0,1,3.5,214,,,,0,0,2000.0
Honda,2015,11,85062,Petrol,Manual,SUV,Poor,White,1,0,0,3.0,416,,,,0,0,2000.0
Toyota,2018,8,236890,Petrol,Manual,Coupe,Excellent,Red,2,1,1,4.0,234,,,,0,0,2000.0
Toyota,2021,5,89215,Petrol,Manual,SUV,Excellent,White,1,0,0,3.0,309,,,,0,0,2614.5
Volkswagen,2012,14,203616,Petrol,Automatic,SUV,Fair,Red,2,0,1,3.0,309,,,,0,0,2000.0
Honda,2018,8,210773,Petrol,Manual,Truck,Excellent,White,2,0,0,1.6,102,,,,0,0,2932.31
Tesla,2011,15,211059,EV,Automatic,Sedan,Good,Green,3,0,0,,312,277.0,68.03550737140564,250.0,0,1,12089.3
Hyundai,2020,6,111567,Petrol,Manual,SUV,Good,Gray,1,1,1,1.4,81,,,,0,0,2000.0
Audi,2014,12,236716,Hybrid,Automatic,Sedan,Good,Red,1,0,1,1.5,282,,,,0,0,31296.52
Toyota,2020,6,150895,Petrol,CVT,Hatchback,Good,Green,1,1,1,3.0,241,,,,0,0,2000.0
Volkswagen,2011,15,274051,Hybrid,CVT,SUV,Good,Black,2,0,1,1.6,515,,,,0,0,2000.0
Toyota,2016,10,218936,Petrol,CVT,SUV,Fair,White,2,1,0,4.0,268,,,,0,0,4247.97
Volkswagen,2020,6,182273,Hybrid,Automatic,Sedan,Good,Silver,1,0,1,5.0,190,,,,0,0,5284.66
Rivian,2019,7,90040,EV,Automatic,SUV,Excellent,Blue,3,0,1,,1079,315.0,88.18373889784554,100.0,7500,1,78798.07
Audi,2024,2,42830,Petrol,Automatic,Truck,Fair,Brown,2,0,0,5.0,369,,,,0,0,29358.36
Chevrolet,2018,8,209152,Diesel,CVT,Sedan,Poor,Brown,2,0,1,3.0,342,,,,0,0,2000.0
Tesla,2016,10,106913,EV,Automatic,SUV,Excellent,Black,2,0,1,,720,325.0,79.2786546622275,150.0,5000,1,83407.29
Mercedes,2021,5,277347,Hybrid,Automatic,Truck,Excellent,Green,3,1,1,1.8,209,,,,0,0,21604.2
Rivian,2014,12,159972,EV,Automatic,Convertible,Poor,Black,2,1,1,,597,432.0,85.34361251114834,50.0,5000,1,24422.91
Rivian,2024,2,81336,EV,Automatic,Coupe,Excellent,Brown,1,1,0,,978,313.0,94.98013040957615,250.0,3500,1,80933.39
BMW,2013,13,113376,Hybrid,Automatic,Truck,Good,Gray,2,0,1,1.0,160,,,,0,0,2000.0
Hyundai,2021,5,194780,Petrol,Manual,Sedan,Excellent,Blue,1,0,1,1.8,236,,,,0,0,4226.12
Lucid,2013,13,258847,EV,Automatic,Convertible,Excellent,Brown,4,1,0,,398,271.0,77.09880072455023,350.0,3500,1,67606.37
Polestar,2024,2,87788,EV,Automatic,Sedan,Excellent,Gray,1,1,1,,512,569.0,97.37625954021622,22.0,7500,1,59553.87
Tesla,2019,7,93129,EV,Automatic,Sedan,Poor,Black,2,0,1,,205,548.0,82.45030914077151,150.0,7500,1,68701.16
Tesla,2017,9,143190,EV,Automatic,SUV,Excellent,White,1,0,0,,468,366.0,80.2076697218842,100.0,3500,1,26313.54
Ford,2019,7,172862,Petrol,CVT,Coupe,Excellent,Red,1,1,1,1.5,263,,,,0,0,2000.0
Polestar,2022,4,83431,EV,Automatic,Sedan,Excellent,Brown,4,1,1,,1014,547.0,92.97549233250469,11.0,3500,1,48488.37
Honda,2019,7,259331,Petrol,Automatic,Sedan,Good,Red,3,0,0,1.5,514,,,,0,0,2000.0
Chevrolet,2023,3,67249,Petrol,Automatic,Truck,Poor,Red,1,0,1,1.4,488,,,,0,0,19004.63
Ford,2019,7,270846,Petrol,CVT,Sedan,Excellent,White,2,1,1,5.0,547,,,,0,0,6884.94
Ford,2019,7,202725,Petrol,CVT,Truck,Good,Gray,1,1,1,2.5,351,,,,0,0,6362.69
Audi,2019,7,236664,Hybrid,Automatic,Sedan,Excellent,Black,1,0,1,4.0,232,,,,0,0,60239.13
Subaru,2010,16,160836,Petrol,Manual,SUV,Excellent,Black,3,0,1,3.5,350,,,,0,0,2000.0
Toyota,2014,12,350000,Petrol,Automatic,SUV,Good,Green,4,1,1,5.0,180,,,,0,0,2000.0
Chevrolet,2023,3,36563,EV,Automatic,Truck,Poor,Red,2,0,1,,594,477.0,91.87072950414954,100.0,7500,1,39630.37
Toyota,2011,15,241593,Diesel,Automatic,SUV,Good,Green,1,0,0,3.5,520,,,,0,0,2000.0
Honda,2025,1,110462,Diesel,Automatic,Sedan,Good,Brown,2,0,1,3.0,350,,,,0,0,17782.0
Audi,2022,4,127451,Diesel,Automatic,Sedan,Excellent,Black,1,0,0,1.8,263,,,,0,0,21256.54
Chevrolet,2020,6,100404,Diesel,Automatic,SUV,Good,Silver,3,0,0,5.0,161,,,,0,0,2000.0
Ford,2018,8,217254,Petrol,Automatic,Truck,Good,Red,4,1,1,2.0,116,,,,0,0,7886.44
BMW,2016,10,189159,Diesel,Automatic,Van,Excellent,White,1,0,0,1.0,207,,,,0,0,25945.66
Toyota,2025,1,49149,Petrol,Automatic,Truck,Good,Gray,2,0,0,2.0,144,,,,0,0,18245.3
BMW,2019,7,145966,EV,Automatic,Coupe,Excellent,Red,1,0,0,,248,268.0,90.68381211747749,11.0,5000,1,55399.64
Polestar,2017,9,123543,EV,Automatic,Sedan,Poor,Gray,1,0,1,,568,555.0,88.72614091035328,150.0,7500,1,57247.3
Polestar,2015,11,188756,EV,Automatic,Convertible,Fair,White,2,1,1,,604,517.0,82.2310715537193,100.0,0,1,37833.92
BMW,2018,8,70325,Petrol,Automatic,Sedan,Good,Brown,1,0,1,1.8,485,,,,0,0,64921.63
Chevrolet,2015,11,152168,EV,Automatic,Truck,Poor,Brown,1,0,1,,308,612.0,71.41371263989365,11.0,7500,1,18585.34
Rivian,2016,10,175119,EV,Automatic,Van,Poor,Gray,5,1,1,,916,625.0,82.21633229773742,11.0,0,1,56419.29
Toyota,2016,10,250130,Diesel,Automatic,SUV,Excellent,Gray,1,0,1,2.0,189,,,,0,0,4054.1
Nissan,2025,1,202156,Petrol,Automatic,Van,Fair,Gray,2,1,1,1.6,184,,,,0,0,8376.26
Polestar,2018,8,142977,EV,Automatic,Truck,Good,Green,2,1,1,,1098,601.0,81.26046362511987,150.0,3500,1,55426.64
Toyota,2020,6,169913,Diesel,Automatic,Hatchback,Poor,Green,4,1,1,3.5,467,,,,0,0,7601.97
Honda,2017,9,279018,Petrol,Manual,Coupe,Excellent,Gray,3,1,0,2.5,194,,,,0,0,2000.0
Polestar,2022,4,92721,EV,Automatic,Truck,Fair,Red,2,1,0,,315,280.0,95.31143139033858,150.0,3500,1,42127.69
Chevrolet,2010,16,202363,Petrol,CVT,Sedan,Excellent,Green,3,0,0,4.0,208,,,,0,0,2000.0
Toyota,2013,13,113228,Hybrid,Automatic,SUV,Poor,Brown,3,1,0,2.5,339,,,,0,0,2000.0
Ford,2016,10,191058,Diesel,CVT,Sedan,Good,Gray,1,0,1,5.0,518,,,,0,0,7115.16
Tesla,2020,6,134242,EV,Automatic,SUV,Excellent,Black,1,0,0,,584,540.0,84.65699833778385,50.0,7500,1,78054.01
Kia,2017,9,161948,EV,Automatic,SUV,Good,Silver,3,1,0,,547,328.0,83.73860919390908,250.0,3500,1,9992.69
Kia,2016,10,135871,Petrol,Automatic,SUV,Good,Green,1,0,1,1.6,236,,,,0,0,2000.0
Subaru,2021,5,147963,Petrol,Automatic,SUV,Fair,Blue,1,0,1,1.4,101,,,,0,0,2146.28
Ford,2012,14,350000,Hybrid,Automatic,Hatchback,Excellent,Red,4,0,1,3.0,230,,,,0,0,7795.97
Chevrolet,2024,2,162421,Petrol,Manual,SUV,Good,Red,2,0,1,1.0,292,,,,0,0,18525.53
Chevrolet,2013,13,233876,EV,Automatic,SUV,Good,Black,1,1,1,,712,619.0,80.42866489959303,50.0,5000,1,17792.36
Audi,2021,5,136101,Petrol,CVT,SUV,Good,Black,1,1,1,1.0,87,,,,0,0,38554.8
Honda,2016,10,89485,Petrol,CVT,SUV,Good,Red,1,0,0,5.0,393,,,,0,0,9527.35
Subaru,2017,9,175686,Petrol,Automatic,Hatchback,Excellent,Black,1,0,1,1.0,159,,,,0,0,3367.26
Nissan,2016,10,255545,Petrol,Automatic,SUV,Good,Black,1,0,1,1.6,167,,,,0,0,2000.0
Tesla,2015,11,170201,EV,Automatic,Sedan,Poor,Gray,2,0,0,,1047,372.0,87.60591727793468,22.0,5000,1,40414.42
Hyundai,2018,8,115501,Hybrid,Automatic,Hatchback,Good,Blue,1,1,0,1.5,169,,,,0,0,7677.63
Ford,2018,8,229034,Petrol,Manual,Hatchback,Poor,Blue,5,0,1,2.5,342,,,,0,0,2000.0
Chevrolet,2020,6,216084,Diesel,Automatic,Truck,Good,Green,1,1,1,1.5,360,,,,0,0,3146.39
Kia,2022,4,61407,EV,Automatic,Hatchback,Good,Gray,1,0,1,,933,233.0,95.74919852419737,100.0,7500,1,32552.35
Chevrolet,2016,10,215311,EV,Automatic,Hatchback,Excellent,Red,1,1,1,,947,513.0,71.79205754623447,50.0,3500,1,26645.97
Subaru,2017,9,334387,Petrol,CVT,Truck,Excellent,Gray,1,0,1,2.0,297,,,,0,0,2000.0
Hyundai,2015,11,250524,Hybrid,Automatic,SUV,Good,Blue,5,0,1,3.0,335,,,,0,0,2000.0
Mercedes,2010,16,226657,Petrol,CVT,Van,Excellent,Black,1,0,1,1.6,233,,,,0,0,2000.0
Volkswagen,2010,16,321074,Hybrid,Manual,SUV,Good,Brown,2,0,1,1.6,237,,,,0,0,2000.0
Honda,2025,1,232198,Diesel,Automatic,Coupe,Good,Green,3,0,1,5.0,273,,,,0,0,2190.82
Mercedes,2015,11,163882,EV,Automatic,Sedan,Excellent,Gray,2,1,1,,387,292.0,70.68667679742435,50.0,5000,1,58265.52
Mercedes,2011,15,205316,Hybrid,Automatic,Truck,Good,Black,2,0,0,1.8,314,,,,0,0,2000.0
Audi,2023,3,160511,Hybrid,Automatic,Hatchback,Excellent,Black,1,0,1,4.0,132,,,,0,0,18049.61
Volkswagen,2017,9,254766,Petrol,Automatic,Coupe,Fair,Red,3,0,0,3.0,280,,,,0,0,2462.08
Tesla,2010,16,262318,EV,Automatic,Coupe,Good,Gray,2,0,1,,988,372.0,81.12797810768737,150.0,7500,1,57341.66
Volkswagen,2022,4,261784,Diesel,Manual,SUV,Excellent,Gray,2,0,1,1.4,187,,,,0,0,13160.54
Chevrolet,2011,15,157156,Petrol,Automatic,Hatchback,Excellent,Brown,1,0,1,1.0,474,,,,0,0,2000.0
Mercedes,2017,9,319055,Diesel,Automatic,SUV,Fair,Red,2,1,0,1.6,542,,,,0,0,10664.34
Nissan,2025,1,225358,Hybrid,Manual,Van,Excellent,Blue,2,0,0,2.5,219,,,,0,0,10798.75
Ford,2021,5,140807,Hybrid,Automatic,Sedan,Excellent,Gray,1,0,1,5.0,207,,,,0,0,6285.14
Ford,2015,11,350000,Petrol,Automatic,Truck,Good,White,1,0,1,1.5,257,,,,0,0,2000.0
Tesla,2021,5,75419,EV,Automatic,Truck,Good,Red,1,1,0,,930,287.0,92.14325610586113,250.0,7500,1,59947.81
Ford,2019,7,137476,Petrol,Automatic,SUV,Excellent,Black,1,0,1,2.0,503,,,,0,0,2000.0
Toyota,2011,15,219129,Petrol,Automatic,Coupe,Fair,Black,5,0,1,1.4,446,,,,0,0,2000.0
Hyundai,2011,15,228486,EV,Automatic,Sedan,Excellent,Red,3,1,1,,369,594.0,68.41297522915829,250.0,0,1,2000.0
Chevrolet,2020,6,283561,Hybrid,Automatic,SUV,Excellent,Silver,5,0,1,3.5,256,,,,0,0,2000.0
Tesla,2023,3,112477,EV,Automatic,Hatchback,Excellent,Black,4,0,0,,449,347.0,93.08068987967302,50.0,5000,1,65629.92
Polestar,2025,1,70671,EV,Automatic,SUV,Fair,Brown,5,0,1,,1093,400.0,98.48306308448984,100.0,3500,1,77696.59
Chevrolet,2016,10,333995,Hybrid,Manual,Hatchback,Good,White,2,0,0,3.0,452,,,,0,0,2000.0
Nissan,2014,12,221259,EV,Automatic,Sedan,Good,Black,2,1,1,,619,350.0,84.73741334824277,22.0,0,1,6746.83
Honda,2014,12,295055,Petrol,Automatic,Sedan,Good,Red,1,0,0,1.0,292,,,,0,0,2000.0
Chevrolet,2017,9,128652,Diesel,Manual,Sedan,Good,Green,1,0,0,2.0,543,,,,0,0,2000.0
Nissan,2021,5,174755,Hybrid,Automatic,Sedan,Excellent,Black,2,0,0,3.5,406,,,,0,0,2000.0
